"tmpID","ResidenceHHGenderDescription","EthnicDescription","BroadEthnicGroupings","PresenceOfChildrenCode","ISPSA","HomeOwnerRenter","MosaicZ4","MedianEducationYears","NetWorth","Investor","BusinessOwner","Education","OccupationIndustry","HorseOwner","CatOwner","DogOwner","OtherPetOwner","HomeOffice","BookBuyerInHome","UpscaleBuyerInHome","BuyerofAntiquesinHousehold","BuyerofArtinHousehold","GeneralCollectorinHousehold","BooksAudioReadinginHousehold","ComputerOwnerInHome","ReligiousContributorInHome","PoliticalContributerInHome","DonatesEnvironmentCauseInHome","DonatesToCharityInHome","DonatestoAnimalWelfare","DonatestoArtsandCulture","DonatestoChildrensCauses","DonatestoHealthcare","DonatestoInternationalAidCauses","DonatestoVeteransCauses","DonatestoHealthcare1","DonatestoInternationalAidCauses1","DonatestoWildlifePreservation","DonatestoLocalCommunity","FirstName","LastName","Gender","Age","TelephonesFullPhone","lat","lon","county","city","state","fips","stateFips","HomePurchasePrice","LandValue","DwellingUnitSize","storeVisitFrequency","PropertyType","EstHomeValue","FamilyMagazineInHome","FemaleOrientedMagazineInHome","ReligiousMagazineInHome","GardeningMagazineInHome","CulinaryInterestMagazineInHome","HealthFitnessMagazineInHome","DoItYourselfMagazineInHome","FinancialMagazineInHome","InterestinCurrentAffairsPoliticsInHousehold","PartiesDescription","ReligionsDescription","LikelyUnionMember","GunOwner","Veteran","supportsAffordableCareAct","supportsGayMarriage","supportsGunControl","supportsTaxesRaise","overallsocialviews","DonatestoConservativeCauses","DonatestoLiberalCauses"
259,"Male Only Household","German","German","Known Data",7,"Likely Homeowner","",16,"$100000-249999","Yes","","Unknown","Unknown","","Yes","","","","","","","","Yes","","Yes","","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","","Jamie","Blick","M",25.8017771701982,"(421)-467-2748",42.74736,-121.82946,"Klamath County","Kirk","Oregon",41035,"41","$112000","$20000","1-Single Family Dwelling",8,"Residential","$212500","","","","","","","","","","Republican","Protestant","","Yes","Unknown","","","","","","",""
3394,"Mixed Gender Household","English/Welsh","Scots","Known Data",NA,"Likely Renter","",16,"$50000-99999","Yes","","Unknown","Unknown","","","","","Yes","","","","","","","Yes","","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes","Lynette","Bednar","M",86.5864661654135,"(367)-718-1273",45.53494,-109.10043,"Carbon County","03S21E35BACA01 Well","Montana",30009,"30","","$8000","1-Single Family Dwelling",8,"Apartment/Group Living","$137500","5 family-oriented magazine purchases","1 female magazine purchase ","","","","","","","","Republican","","","Unknown","Unknown","","","","","","",""
5154,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Known Data",9,"Likely Homeowner","",14,"","Yes","","Grad Degree - Extremely Likely","Management","","","Yes","","","1 book purchase in home ","","","","","","Unknown","","","Unknown","Unknown","","","","","","","","","","","Jude","Gerhold","F",94.9801777170198,"(413)-716-3216",33.36719,-104.11557,"Chaves County","Rose Bowl Tank","New Mexico",35005,"35","","$18000","1-Single Family Dwelling",8,"Residential","$262500","","","","","","","","","","Democratic","Protestant","","Yes","Unknown","","","","","","",""
308,"Female Only Household","English/Welsh","Likely Af-Am (Modeled)","Not Likely to have a child",9,"Likely Homeowner","",14,"$499999+","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes","","","Unknown","Yes","","","","","","","","","","","Numbers","Bartoletti","M",67.6117566643882,"(427)-365-8597",40.03884,-111.6702,"Utah County","Salem","Utah",49049,"49","","$19000","1-Single Family Dwelling",8,"Unknown","$245321","2 family-oriented magazine purchases","","","","","","","","","Democratic","Buddhist","","Yes","Unknown","","","","","","",""
1234,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",NA,"$499999+","Yes","","Unknown","Medical","","","","","Yes","","","","","","","Yes","","","Unknown","Unknown","","","","","","","","","","","Eliz","Mosciski","F",76.4894053315106,"(953)-512-3421",37.56089,-89.91761,"Bollinger County","Lixville","Missouri",29017,"29","","","1-Single Family Dwelling",6,"Condominium","$187500","","","","","","","","","","Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
3242,"Female Only Household","German","English/Welsh","Not Likely to have a child",6,"Likely Homeowner","",16,"$499999+","Yes","","HS Diploma - Extremely Likely","Unknown","","","","","Yes","3 book purchases in home","","","Yes","Yes","","Unknown","1 religious contribution  in home","","Unknown","Yes","","","","Yes","","","Yes","","","Yes","Rogelio","Shanahan","M",49.8591934381408,"(147)-784-1362",36.24231,-83.32323,"Hamblen County","Morristown","Tennessee",47063,"47","$253000","$17000","1-Single Family Dwelling",8,"Residential","$277500","","","","","","","","","","Democratic","","","Unknown","Unknown","","","","","","",""
3724,"Mixed Gender Household","English/Welsh","Scots","Known Data",8,"Likely Homeowner","",14,"$250000-499999","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes","","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","","Yes","Tama","Grant","M",64.3226247436774,"(253)-529-1358",42.86547,-71.49932,"Hillsborough County","Merrimack","New Hampshire",33011,"33","","$11000","1-Single Family Dwelling",4,"Unknown","$194642","","","","","","1 health and fitness magazine purchase ","","","","Republican","Protestant","","Yes","Unknown","","","","","","",""
3837,"Female Only Household","English/Welsh","English/Welsh","",8,"Likely Homeowner","Soul Survivors",15,"$250000-499999","","","Grad Degree - Extremely Likely","Unknown","","Yes","","","","2 book purchases in home","","","Yes","Yes","","Yes","","","Yes","Yes","","","","","","","","","","","Ernesto","Jones","M",80.215994531784,"(983)-261-3924",39.51816,-76.30274,"Harford County","Bel Air South","Maryland",24025,"24","","","1-Single Family Dwelling",5,"Residential","$112500","1 family-oriented magazine purchase ","","","","","1 health and fitness magazine purchase ","","","","Democratic","","","Unknown","Unknown","","","","","","",""
590,"Male Only Household","English/Welsh","Irish","Not Likely to have a child",6,"Likely Renter","Senior Discounts",15,"","Yes","","HS Diploma - Likely","Medical","","","Yes","","","","","","","","","Yes","","1 political contribution  in home","Unknown","Yes","","","","","","","","","","","Melody","Yundt","M",48.5577580314422,"(819)-319-2589",33.70871,-85.85385,"Calhoun County","Saks","Alabama",1015,"1","","$11000","1-Single Family Dwelling",7,"Apartment/Group Living","$74705","","","","","","","","","","Democratic","","","Unknown","Unknown","","","","","","",""
2413,"Female Only Household","English/Welsh","German","Known Data",9,"Likely Homeowner","Aging of Aquarius",13,"","","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","","","","Yes","","","Yes","","1 political contribution  in home","Unknown","Yes","","","","","","","","","","","Bennie","Dicki","F",62.2337662337662,"(298)-946-6387",30.07354,-100.67148,"Edwards County","Soto Tank","Texas",48137,"48","$377000","","1-Single Family Dwelling",7,"Residential","$373100","","","","","","","","","","Democratic","Protestant","","Yes","Unknown","","","","","","",""
80,"Female Only Household","English/Welsh","","Not Likely to have a child",9,"Likely Homeowner","Silver Sophisticates",15,"$50000-99999","","","Bach Degree - Extremely Likely","Clerical/Office","","","","","","1 book purchase in home ","","","","","","Unknown","","","Unknown","Yes","Yes","","","","","","","","","","Drew","Ruecker","M",35.2453861927546,"(758)-429-7486",35.53917,-82.66917,"Buncombe County","Bent Creek","North Carolina",37021,"37","","$19000","1-Single Family Dwelling",8,"Condominium","$141000","","","","","","","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2053,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Renter","",16,"$10000-24999","Yes","","Unknown","Unknown","","","","","","4 book purchases in home","","","","","","Unknown","","","Yes","Yes","","","","","","","","","","","Latoria","Beier","M",96.6315789473684,"(875)-782-7591",32.49929,-103.26131,"Lea County","Oil Center","New Mexico",35025,"35","","","1-Single Family Dwelling",8,"Apartment/Group Living","$164999","","","","","","","","","Yes","Republican","Catholic","","Unknown","Yes","","","","","","",""
728,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Likely to have a child",4,"Likely Renter","",16,"$50000-99999","","","Bach Degree - Extremely Likely","Unknown","","","","","","4 book purchases in home","","","","Yes","","Yes","1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","","Yes","Rodolfo","Tromp","F",43.6008202323992,"(794)-175-9467",47.27187,-114.1665,"Lake County","Saint Ignatius","Montana",30063,"30","$122000","$14000","1-Single Family Dwelling",4,"Apartment/Group Living","$118300","","","","","","","","","Yes","Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
5175,"Female Only Household","Dutch (Netherlands)","English/Welsh","Known Data",8,"Likely Homeowner","",14,"$100000-249999","","","Grad Degree - Extremely Likely","Unknown","","","","","Yes","","","","Yes","Yes","","Yes","1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","Yes","Lizabeth","Morissette","F",97.295967190704,"(753)-126-1296",38.24041,-78.97197,"Augusta County","Verona","Virginia",51015,"51","","","",6,"Residential","$105800","","","","","","","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
718,"Male Only Household","","","",9,"Likely Homeowner","",14,"$25000-49999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","Yes","","","","","","","","Unknown","","","Unknown","Unknown","Yes","","","","","","","","","","Bao","Casper","M",54.2638414217362,"(542)-364-4716",39.97606,-112.71802,"Tooele County","Simpson Mountains","Utah",49023,"49","$123000","$9000","",6,"Residential","$85100","","","","","","","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5169,"Mixed Gender Household","Scots","English/Welsh","Not Likely to have a child",7,"Likely Renter","",14,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","","Yes","","","","","","","","Unknown","","","Unknown","Unknown","","","","","","","","","","","Lane","Quitzon","F",51.6773752563226,"(349)-895-9487",42.91166,-90.78402,"Grant County","Shady Dell","Wisconsin",55043,"55","","","1-Single Family Dwelling",8,"Apartment/Group Living","$165526","","","","","","","","","","Republican","","","Unknown","Unknown","","","","","","",""
5914,"Mixed Gender Household","Swedish","","Not Likely to have a child",8,"Likely Homeowner","",15,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Unknown","","","Unknown","Unknown","","","","","","","","","","","Eusebio","Wolf","F",42.5017088174983,"(612)-479-6293",42.17934,-83.86174,"Washtenaw County","Saline","Michigan",26161,"26","","","1-Single Family Dwelling",6,"Residential","$212500","","","","","","","","","","Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
217,"Female Only Household","Swedish","English/Welsh","Modeled Not as Likely to have a child",3,"","",13,"$10000-24999","","","HS Diploma - Extremely Likely","Food Services","","Yes","","","","5 book purchases in home","","","","","","Yes","","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","","Yadira","Bode","M",76.7764866712235,"(364)-257-4756",31.04043,-84.87917,"Seminole County","Donalsonville","Georgia",13253,"13","","$14000","1-Single Family Dwelling",7,"Residential","$109500","","","","","","","","","","Democratic","","","Yes","Unknown","","","","","","",""
2576,"Mixed Gender Household","","Likely Af-Am (Modeled)","Not Likely to have a child",9,"Likely Homeowner","Aging of Aquarius",17,"$5000-9999","","","Some College - Likely","Financial Services","","Yes","","","","","","","Yes","Yes","","Unknown","","","Unknown","Yes","","","","","","Yes","","","","Yes","Lucius","Parisian","M",94.2228298017772,"(456)-328-5164",33.33199,-112.34266,"Maricopa County","Estrella Mountain Regional Park","Arizona",4013,"4","","","",6,"Residential","$162500","","","","","","","","","","Republican","Protestant","","Unknown","Unknown","","","","","","",""
4340,"Male Only Household","English/Welsh","Irish","Not Likely to have a child",4,"","",15,"","Yes","","Bach Degree - Extremely Likely","Management","","","","Yes","","2 book purchases in home","","","Yes","Yes","","Yes","7 religious contributions in home","","Unknown","Unknown","","","","","","","","","","","Millicent","Anderson","F",24.6835269993165,"(698)-425-9465",40.43439,-112.01438,"Utah County","Country Living","Utah",49049,"49","$184000","$16000","1-Single Family Dwelling",8,"Residential","$362541","1 family-oriented magazine purchase ","","","","","2 health and fitness magazine purchases","","","","Republican","Protestant","","Unknown","Unknown","","","","","","",""
1798,"Female Only Household","English/Welsh","Likely Af-Am (Modeled)","Known Data",5,"Likely Homeowner","",16,"$100000-249999","","","Bach Degree - Extremely Likely","Unknown","","","","Yes","","1 book purchase in home ","","","Yes","Yes","","Yes","1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","","Yes","Wendell","Zboncak","M",33.8865345181135,"(236)-194-3867",44.06377,-117.46632,"Malheur County","Warm Springs (historical)","Oregon",41045,"41","$142000","$10000","",5,"Residential","$127600","","","","","","","","","Yes","Republican","","","Unknown","Unknown","","","","","","",""
1283,"Mixed Gender Household","","German","Not Likely to have a child",9,"","",15,"","","","Bach Degree - Likely","Unknown","","","","","Yes","","","","Yes","Yes","","Unknown","","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","","Kerri","Windler","F",35.4149008885851,"(391)-239-8314",32.01517,-95.04883,"Cherokee County","Emmaus","Texas",48073,"48","","","1-Single Family Dwelling",5,"Residential","$238800","","","","","","","","","","Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
1608,"Female Only Household","English/Welsh","German","Not Likely to have a child",9,"Likely Homeowner","",15,"$250000-499999","Yes","","Grad Degree - Likely","Unknown","","","Yes","","","","","","","","","Yes","","","Unknown","Unknown","","","","","","","","","","","Leatha","Goyette","M",71.9343814080656,"(365)-739-5247",47.77512,-120.91676,"Chelan County","Berne","Washington",53007,"53","$230000","","1-Single Family Dwelling",8,"Residential","$272600","","","","","","1 health and fitness magazine purchase ","","","","Democratic","Protestant","Yes","Yes","Unknown","","Support","","","","",""
1105,"Male Only Household","Scots","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",14,"$50000-99999","","","Grad Degree - Likely","Other","","Yes","","","","5 book purchases in home","","","Yes","Yes","","Yes","","","Unknown","Unknown","","","","","","","","","","","Debi","Lindgren","M",78.879015721121,"(524)-926-4918",30.51405,-92.2024,"Saint Landry Parish","Lawtell","Louisiana",22097,"22","","","1-Single Family Dwelling",5,"Residential","$78500","3 family-oriented magazine purchases","","","3 gardening magazine purchases","","5 health and fitness magazine purchases","2 Do-It-Yourself magazine purchases","3 financial magazine purchases","","Republican","Buddhist","","Unknown","Unknown","","","","","","",""
5202,"Mixed Gender Household","German","English/Welsh","Not Likely to have a child",8,"Likely Renter","",15,"$100000-249999","","","Grad Degree - Extremely Likely","Unknown","","","Yes","","","","","","Yes","Yes","","Unknown","","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes","Mohammed","Anderson","F",81.0526315789474,"(871)-125-8329",38.54536,-82.75461,"Greenup County","Flatwoods","Kentucky",21089,"21","","$13000","1-Single Family Dwelling",8,"Residential","$187797","","","","","","","","","","Democratic","","","Unknown","Unknown","","","","","","",""
4231,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Not Likely to have a child",7,"Likely Homeowner","",16,"$250000-499999","","","Bach Degree - Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Yes","","","Unknown","Yes","","","","","","","","","","","Allan","Strosin","M",69.7088174982912,"(298)-761-1647",31.55433,-88.02278,"Washington County","Saint Stephens","Alabama",1025,"1","$117000","$15000","1-Single Family Dwelling",8,"Residential","$195700","3 family-oriented magazine purchases","","","","","","","1 financial magazine purchase ","","Non-Partisan","Islamic","","Unknown","Unknown","","","","","","",""
